,x,y,z
0,0.5,0,0
1,0.515339,0,0
2,0.502592,0,0
3,0.49016,0,0
4,0.478036,0,0
5,0.466212,0,0
6,0.45468,0,0
7,0.443433,0,0
8,0.457037,0,0
9,0.445732,0,0
10,0.459406,0,0
11,0.4735,0,0
12,0.488026,0,0
13,0.502997,0,0
14,0.518428,0,0
15,0.534332,0,0
16,0.550725,0,0
17,0.537102,0,0
18,0.523817,0,0
19,0.539887,0,0
20,0.556449,0,0
21,0.542685,0,0
22,0.529262,0,0
23,0.545499,0,0
24,0.532005,0,0
25,0.548326,0,0
26,0.565148,0,0
27,0.551169,0,0
28,0.568078,0,0
29,0.554026,0,0
30,0.571022,0,0
31,0.58854,0,0
32,0.573982,0,0
33,0.591591,0,0
34,0.60974,0,0
35,0.628445,0,0
36,0.612901,0,0
37,0.631703,0,0
38,0.651083,0,0
39,0.671057,0,0
40,0.691643,0,0
41,0.674535,0,0
42,0.695229,0,0
43,0.678032,0,0
44,0.698833,0,0
45,0.681547,0,0
46,0.702455,0,0
47,0.68508,0,0
48,0.668134,0,0
49,0.688631,0,0
50,0.671598,0,0
51,0.692201,0,0
52,0.675079,0,0
53,0.658381,0,0
54,0.678579,0,0
55,0.661794,0,0
56,0.645424,0,0
57,0.665224,0,0
58,0.685632,0,0
59,0.668673,0,0
60,0.689186,0,0
61,0.672139,0,0
62,0.655514,0,0
63,0.639299,0,0
64,0.623486,0,0
65,0.642613,0,0
66,0.626718,0,0
67,0.645945,0,0
68,0.629967,0,0
69,0.614385,0,0
70,0.599188,0,0
71,0.617569,0,0
72,0.636515,0,0
73,0.620771,0,0
74,0.639815,0,0
75,0.659443,0,0
76,0.679673,0,0
77,0.662862,0,0
78,0.646465,0,0
79,0.630475,0,0
80,0.61488,0,0
81,0.599671,0,0
82,0.584838,0,0
83,0.602779,0,0
84,0.621271,0,0
85,0.640331,0,0
86,0.659975,0,0
87,0.64365,0,0
88,0.627729,0,0
89,0.646987,0,0
90,0.630983,0,0
91,0.615376,0,0
92,0.634254,0,0
93,0.653712,0,0
94,0.673766,0,0
95,0.694436,0,0
96,0.71574,0,0
97,0.698036,0,0
98,0.71945,0,0
99,0.741522,0,0
100,0.76427,0,0
101,0.787716,0,0
102,0.811882,0,0
103,0.836789,0,0
104,0.816091,0,0
105,0.841127,0,0
106,0.866931,0,0
107,0.845487,0,0
108,0.871425,0,0
109,0.84987,0,0
110,0.875942,0,0
111,0.902814,0,0
112,0.880483,0,0
113,0.858704,0,0
114,0.885047,0,0
115,0.912199,0,0
116,0.940183,0,0
117,0.916927,0,0
118,0.894247,0,0
119,0.921681,0,0
120,0.898883,0,0
121,0.926458,0,0
122,0.95488,0,0
123,0.931261,0,0
124,0.908226,0,0
125,0.885761,0,0
126,0.912934,0,0
127,0.940941,0,0
128,0.969807,0,0
129,0.999559,0,0
130,0.969776,0,0
131,0.995259,0,0
132,0.979888,0,0
133,0.990051,0,0
134,0.959068,0,0
135,0.984815,0,0
136,0.953672,0,0
137,0.921572,0,0
138,0.948248,0,0
139,0.915982,0,0
140,0.942796,0,0
141,0.910363,0,0
142,0.876935,0,0
143,0.842481,0,0
144,0.806971,0,0
145,0.836481,0,0
146,0.800787,0,0
147,0.763997,0,0
148,0.79457,0,0
149,0.824387,0,0
150,0.788321,0,0
151,0.751149,0,0
152,0.78204,0,0
153,0.812167,0,0
154,0.841548,0,0
155,0.806009,0,0
156,0.76938,0,0
157,0.79982,0,0
158,0.829506,0,0
159,0.858459,0,0
160,0.886695,0,0
161,0.852541,0,0
162,0.81734,0,0
163,0.781058,0,0
164,0.743663,0,0
165,0.705121,0,0
166,0.737151,0,0
167,0.698409,0,0
168,0.730604,0,0
169,0.691662,0,0
170,0.651524,0,0
171,0.684879,0,0
172,0.644534,0,0
173,0.602951,0,0
174,0.637508,0,0
175,0.671209,0,0
176,0.630445,0,0
177,0.588429,0,0
178,0.623345,0,0
179,0.657397,0,0
180,0.690607,0,0
181,0.722995,0,0
182,0.754582,0,0
183,0.785388,0,0
184,0.815431,0,0
185,0.779091,0,0
186,0.741636,0,0
187,0.703032,0,0
188,0.663244,0,0
189,0.622235,0,0
190,0.579968,0,0
191,0.536404,0,0
192,0.572607,0,0
193,0.607914,0,0
194,0.565207,0,0
195,0.600697,0,0
196,0.635309,0,0
197,0.669065,0,0
198,0.628235,0,0
199,0.586152,0,0
200,0.621124,0,0
201,0.655231,0,0
202,0.613976,0,0
203,0.571456,0,0
204,0.606791,0,0
205,0.56405,0,0
206,0.519998,0,0
207,0.474595,0,0
208,0.427798,0,0
209,0.379566,0,0
210,0.419648,0,0
211,0.371166,0,0
212,0.321197,0,0
213,0.362723,0,0
214,0.403221,0,0
215,0.442718,0,0
216,0.394944,0,0
217,0.434645,0,0
218,0.473365,0,0
219,0.511126,0,0
220,0.547954,0,0
221,0.583871,0,0
222,0.540427,0,0
223,0.49565,0,0
224,0.4495,0,0
225,0.487852,0,0
226,0.441462,0,0
227,0.480013,0,0
228,0.433383,0,0
229,0.385322,0,0
230,0.425262,0,0
231,0.376952,0,0
232,0.417099,0,0
233,0.368538,0,0
234,0.318488,0,0
235,0.360081,0,0
236,0.309772,0,0
237,0.35158,0,0
238,0.392354,0,0
239,0.43212,0,0
240,0.470902,0,0
241,0.508724,0,0
242,0.462975,0,0
243,0.415822,0,0
244,0.455007,0,0
245,0.493223,0,0
246,0.446998,0,0
247,0.485412,0,0
248,0.522876,0,0
249,0.559413,0,0
250,0.595046,0,0
251,0.551945,0,0
252,0.507522,0,0
253,0.544439,0,0
254,0.499785,0,0
255,0.536893,0,0
256,0.492008,0,0
257,0.529309,0,0
258,0.484191,0,0
259,0.437689,0,0
260,0.476333,0,0
261,0.42959,0,0
262,0.381413,0,0
263,0.331758,0,0
264,0.28058,0,0
265,0.32311,0,0
266,0.364589,0,0
267,0.314418,0,0
268,0.262707,0,0
269,0.209411,0,0
270,0.253701,0,0
271,0.296897,0,0
272,0.244649,0,0
273,0.288068,0,0
274,0.235549,0,0
275,0.18142,0,0
276,0.125629,0,0
277,0.068127,0,0
278,0.115913,0,0
279,0.162516,0,0
280,0.207967,0,0
281,0.152991,0,0
282,0.096328,0,0
283,0.143416,0,0
284,0.08646,0,0
285,0.027756,0,0
286,0.07654,0,0
287,0.124118,0,0
288,0.170518,0,0
289,0.114393,0,0
290,0.056547,0,0
291,0.003074,0,0
292,0.046472,0,0
293,0.013458,0,0
294,0.075227,0,0
295,0.138891,0,0
296,0.204507,0,0
297,0.149978,0,0
298,0.215935,0,0
299,0.161124,0,0
300,0.107668,0,0
301,0.055534,0,0
302,0.118593,0,0
303,0.183588,0,0
304,0.250576,0,0
305,0.319619,0,0
306,0.39078,0,0
307,0.331643,0,0
308,0.273969,0,0
309,0.217722,0,0
310,0.285757,0,0
311,0.229219,0,0
312,0.174078,0,0
313,0.120302,0,0
314,0.185348,0,0
315,0.131293,0,0
316,0.078575,0,0
317,0.027161,0,0
318,0.022982,0,0
319,0.071884,0,0
320,0.012733,0,0
321,0.061889,0,0
322,0.002431,0,0
323,0.051842,0,0
324,0.007924,0,0
325,0.041743,0,0
326,0.090181,0,0
327,0.137421,0,0
328,0.08028,0,0
329,0.021387,0,0
330,0.070329,0,0
331,0.011131,0,0
332,0.049884,0,0
333,0.00082,0,0
334,0.06051,0,0
335,0.009543,0,0
336,0.071192,0,0
337,0.134732,0,0
338,0.200221,0,0
339,0.267719,0,0
340,0.211627,0,0
341,0.156921,0,0
342,0.223091,0,0
343,0.168103,0,0
344,0.234616,0,0
345,0.303169,0,0
346,0.246199,0,0
347,0.315108,0,0
348,0.257843,0,0
349,0.32711,0,0
350,0.269548,0,0
351,0.21341,0,0
352,0.158661,0,0
353,0.224884,0,0
354,0.169851,0,0
355,0.116179,0,0
356,0.063835,0,0
357,0.127149,0,0
358,0.074533,0,0
359,0.023219,0,0
360,0.085287,0,0
361,0.033707,0,0
362,0.016597,0,0
363,0.04425,0,0
364,0.106963,0,0
365,0.1716,0,0
366,0.238221,0,0
367,0.306885,0,0
368,0.377655,0,0
369,0.450597,0,0
370,0.389981,0,0
371,0.330864,0,0
372,0.273209,0,0
373,0.216981,0,0
374,0.284993,0,0
375,0.355092,0,0
376,0.427342,0,0
377,0.367301,0,0
378,0.439925,0,0
379,0.514777,0,0
380,0.591925,0,0
381,0.527813,0,0
382,0.605361,0,0
383,0.540917,0,0
384,0.618867,0,0
385,0.554089,0,0
386,0.490913,0,0
387,0.567329,0,0
388,0.503825,0,0
389,0.441892,0,0
390,0.381491,0,0
391,0.322585,0,0
392,0.393837,0,0
393,0.467275,0,0
394,0.542966,0,0
395,0.480065,0,0
396,0.556148,0,0
397,0.492921,0,0
398,0.431258,0,0
399,0.37112,0,0
400,0.37112,0,0
401,0.431258,0,0
402,0.492921,0,0
403,0.556148,0,0
404,0.480065,0,0
405,0.542966,0,0
406,0.467275,0,0
407,0.393837,0,0
408,0.322585,0,0
409,0.381491,0,0
410,0.441892,0,0
411,0.503825,0,0
412,0.567329,0,0
413,0.490913,0,0
414,0.554089,0,0
415,0.618867,0,0
416,0.540917,0,0
417,0.605361,0,0
418,0.527813,0,0
419,0.591925,0,0
420,0.514777,0,0
421,0.439925,0,0
422,0.367301,0,0
423,0.427342,0,0
424,0.355092,0,0
425,0.284993,0,0
426,0.216981,0,0
427,0.273209,0,0
428,0.330864,0,0
429,0.389981,0,0
430,0.450597,0,0
431,0.377655,0,0
432,0.306885,0,0
433,0.238221,0,0
434,0.1716,0,0
435,0.106963,0,0
436,0.04425,0,0
437,0.016597,0,0
438,0.033707,0,0
439,0.085287,0,0
440,0.023219,0,0
441,0.074533,0,0
442,0.127149,0,0
443,0.063835,0,0
444,0.116179,0,0
445,0.169851,0,0
446,0.224884,0,0
447,0.158661,0,0
448,0.21341,0,0
449,0.269548,0,0
450,0.32711,0,0
451,0.257843,0,0
452,0.315108,0,0
453,0.246199,0,0
454,0.303169,0,0
455,0.234616,0,0
456,0.168103,0,0
457,0.223091,0,0
458,0.156921,0,0
459,0.211627,0,0
460,0.267719,0,0
461,0.200221,0,0
462,0.134732,0,0
463,0.071192,0,0
464,0.009543,0,0
465,0.06051,0,0
466,0.00082,0,0
467,0.049884,0,0
468,0.011131,0,0
469,0.070329,0,0
470,0.021387,0,0
471,0.08028,0,0
472,0.137421,0,0
473,0.090181,0,0
474,0.041743,0,0
475,0.007924,0,0
476,0.051842,0,0
477,0.002431,0,0
478,0.061889,0,0
479,0.012733,0,0
480,0.071884,0,0
481,0.022982,0,0
482,0.027161,0,0
483,0.078575,0,0
484,0.131293,0,0
485,0.185348,0,0
486,0.120302,0,0
487,0.174078,0,0
488,0.229219,0,0
489,0.285757,0,0
490,0.217722,0,0
491,0.273969,0,0
492,0.331643,0,0
493,0.39078,0,0
494,0.319619,0,0
495,0.250576,0,0
496,0.183588,0,0
497,0.118593,0,0
498,0.055534,0,0
499,0.107668,0,0
500,0.161124,0,0
501,0.215935,0,0
502,0.149978,0,0
503,0.204507,0,0
504,0.138891,0,0
505,0.075227,0,0
506,0.013458,0,0
507,0.046472,0,0
508,0.003074,0,0
509,0.056547,0,0
510,0.114393,0,0
511,0.170518,0,0
512,0.124118,0,0
513,0.07654,0,0
514,0.027756,0,0
515,0.08646,0,0
516,0.143416,0,0
517,0.096328,0,0
518,0.152991,0,0
519,0.207967,0,0
520,0.162516,0,0
521,0.115913,0,0
522,0.068127,0,0
523,0.125629,0,0
524,0.18142,0,0
525,0.235549,0,0
526,0.288068,0,0
527,0.244649,0,0
528,0.296897,0,0
529,0.253701,0,0
530,0.209411,0,0
531,0.262707,0,0
532,0.314418,0,0
533,0.364589,0,0
534,0.32311,0,0
535,0.28058,0,0
536,0.331758,0,0
537,0.381413,0,0
538,0.42959,0,0
539,0.476333,0,0
540,0.437689,0,0
541,0.484191,0,0
542,0.529309,0,0
543,0.492008,0,0
544,0.536893,0,0
545,0.499785,0,0
546,0.544439,0,0
547,0.507522,0,0
548,0.551945,0,0
549,0.595046,0,0
550,0.559413,0,0
551,0.522876,0,0
552,0.485412,0,0
553,0.446998,0,0
554,0.493223,0,0
555,0.455007,0,0
556,0.415822,0,0
557,0.462975,0,0
558,0.508724,0,0
559,0.470902,0,0
560,0.43212,0,0
561,0.392354,0,0
562,0.35158,0,0
563,0.309772,0,0
564,0.360081,0,0
565,0.318488,0,0
566,0.368538,0,0
567,0.417099,0,0
568,0.376952,0,0
569,0.425262,0,0
570,0.385322,0,0
571,0.433383,0,0
572,0.480013,0,0
573,0.441462,0,0
574,0.487852,0,0
575,0.4495,0,0
576,0.49565,0,0
577,0.540427,0,0
578,0.583871,0,0
579,0.547954,0,0
580,0.511126,0,0
581,0.473365,0,0
582,0.434645,0,0
583,0.394944,0,0
584,0.442718,0,0
585,0.403221,0,0
586,0.362723,0,0
587,0.321197,0,0
588,0.371166,0,0
589,0.419648,0,0
590,0.379566,0,0
591,0.427798,0,0
592,0.474595,0,0
593,0.519998,0,0
594,0.56405,0,0
595,0.606791,0,0
596,0.571456,0,0
597,0.613976,0,0
598,0.655231,0,0
599,0.621124,0,0
600,0.586152,0,0
601,0.628235,0,0
602,0.669065,0,0
603,0.635309,0,0
604,0.600697,0,0
605,0.565207,0,0
606,0.607914,0,0
607,0.572607,0,0
608,0.536404,0,0
609,0.579968,0,0
610,0.622235,0,0
611,0.663244,0,0
612,0.703032,0,0
613,0.741636,0,0
614,0.779091,0,0
615,0.815431,0,0
616,0.785388,0,0
617,0.754582,0,0
618,0.722995,0,0
619,0.690607,0,0
620,0.657397,0,0
621,0.623345,0,0
622,0.588429,0,0
623,0.630445,0,0
624,0.671209,0,0
625,0.637508,0,0
626,0.602951,0,0
627,0.644534,0,0
628,0.684879,0,0
629,0.651524,0,0
630,0.691662,0,0
631,0.730604,0,0
632,0.698409,0,0
633,0.737151,0,0
634,0.705121,0,0
635,0.743663,0,0
636,0.781058,0,0
637,0.81734,0,0
638,0.852541,0,0
639,0.886695,0,0
640,0.858459,0,0
641,0.829506,0,0
642,0.79982,0,0
643,0.76938,0,0
644,0.806009,0,0
645,0.841548,0,0
646,0.812167,0,0
647,0.78204,0,0
648,0.751149,0,0
649,0.788321,0,0
650,0.824387,0,0
651,0.79457,0,0
652,0.763997,0,0
653,0.800787,0,0
654,0.836481,0,0
655,0.806971,0,0
656,0.842481,0,0
657,0.876935,0,0
658,0.910363,0,0
659,0.942796,0,0
660,0.915982,0,0
661,0.948248,0,0
662,0.921572,0,0
663,0.953672,0,0
664,0.984815,0,0
665,0.959068,0,0
666,0.990051,0,0
667,0.979888,0,0
668,0.995259,0,0
669,0.969776,0,0
670,0.999559,0,0
671,0.969807,0,0
672,0.940941,0,0
673,0.912934,0,0
674,0.885761,0,0
675,0.908226,0,0
676,0.931261,0,0
677,0.95488,0,0
678,0.926458,0,0
679,0.898883,0,0
680,0.921681,0,0
681,0.894247,0,0
682,0.916927,0,0
683,0.940183,0,0
684,0.912199,0,0
685,0.885047,0,0
686,0.858704,0,0
687,0.880483,0,0
688,0.902814,0,0
689,0.875942,0,0
690,0.84987,0,0
691,0.871425,0,0
692,0.845487,0,0
693,0.866931,0,0
694,0.841127,0,0
695,0.816091,0,0
696,0.836789,0,0
697,0.811882,0,0
698,0.787716,0,0
699,0.76427,0,0
700,0.741522,0,0
701,0.71945,0,0
702,0.698036,0,0
703,0.71574,0,0
704,0.694436,0,0
705,0.673766,0,0
706,0.653712,0,0
707,0.634254,0,0
708,0.615376,0,0
709,0.630983,0,0
710,0.646987,0,0
711,0.627729,0,0
712,0.64365,0,0
713,0.659975,0,0
714,0.640331,0,0
715,0.621271,0,0
716,0.602779,0,0
717,0.584838,0,0
718,0.599671,0,0
719,0.61488,0,0
720,0.630475,0,0
721,0.646465,0,0
722,0.662862,0,0
723,0.679673,0,0
724,0.659443,0,0
725,0.639815,0,0
726,0.620771,0,0
727,0.636515,0,0
728,0.617569,0,0
729,0.599188,0,0
730,0.614385,0,0
731,0.629967,0,0
732,0.645945,0,0
733,0.626718,0,0
734,0.642613,0,0
735,0.623486,0,0
