,x,y,z
0,0.5,0,0
1,0.486099,0,0
2,0.472585,0,0
3,0.459446,0,0
4,0.446673,0,0
5,0.434254,0,0
6,0.448288,0,0
7,0.435825,0,0
8,0.449908,0,0
9,0.464448,0,0
10,0.479457,0,0
11,0.49495,0,0
12,0.510945,0,0
13,0.527457,0,0
14,0.544502,0,0
15,0.529364,0,0
16,0.54647,0,0
17,0.56413,0,0
18,0.548446,0,0
19,0.56617,0,0
20,0.584466,0,0
21,0.568217,0,0
22,0.552419,0,0
23,0.537061,0,0
24,0.52213,0,0
25,0.507614,0,0
26,0.493501,0,0
27,0.479781,0,0
28,0.495286,0,0
29,0.481516,0,0
30,0.497076,0,0
31,0.483257,0,0
32,0.498873,0,0
33,0.485004,0,0
34,0.500677,0,0
35,0.486757,0,0
36,0.473225,0,0
37,0.488517,0,0
38,0.504304,0,0
39,0.520601,0,0
40,0.506127,0,0
41,0.492056,0,0
42,0.507957,0,0
43,0.524372,0,0
44,0.541318,0,0
45,0.526268,0,0
46,0.511637,0,0
47,0.497413,0,0
48,0.513487,0,0
49,0.530081,0,0
50,0.547211,0,0
51,0.564894,0,0
52,0.583149,0,0
53,0.601994,0,0
54,0.585257,0,0
55,0.568986,0,0
56,0.587373,0,0
57,0.606355,0,0
58,0.589497,0,0
59,0.573108,0,0
60,0.557175,0,0
61,0.541684,0,0
62,0.526625,0,0
63,0.511983,0,0
64,0.528529,0,0
65,0.545608,0,0
66,0.530439,0,0
67,0.547581,0,0
68,0.532357,0,0
69,0.549561,0,0
70,0.56732,0,0
71,0.551548,0,0
72,0.569371,0,0
73,0.587771,0,0
74,0.606765,0,0
75,0.589896,0,0
76,0.573496,0,0
77,0.592029,0,0
78,0.575569,0,0
79,0.594169,0,0
80,0.57765,0,0
81,0.596318,0,0
82,0.579739,0,0
83,0.563621,0,0
84,0.547952,0,0
85,0.532718,0,0
86,0.549933,0,0
87,0.534644,0,0
88,0.551921,0,0
89,0.536577,0,0
90,0.521659,0,0
91,0.538517,0,0
92,0.523545,0,0
93,0.540464,0,0
94,0.525438,0,0
95,0.51083,0,0
96,0.527338,0,0
97,0.512677,0,0
98,0.529244,0,0
99,0.51453,0,0
100,0.500226,0,0
101,0.516391,0,0
102,0.533078,0,0
103,0.518258,0,0
104,0.503849,0,0
105,0.520132,0,0
106,0.53694,0,0
107,0.554292,0,0
108,0.538881,0,0
109,0.556296,0,0
110,0.574273,0,0
111,0.558307,0,0
112,0.576349,0,0
113,0.560326,0,0
114,0.578433,0,0
115,0.597125,0,0
116,0.616422,0,0
117,0.636342,0,0
118,0.61865,0,0
119,0.638643,0,0
120,0.620887,0,0
121,0.640952,0,0
122,0.623132,0,0
123,0.643269,0,0
124,0.664057,0,0
125,0.685516,0,0
126,0.707669,0,0
127,0.687995,0,0
128,0.710228,0,0
129,0.690482,0,0
130,0.712796,0,0
131,0.692979,0,0
132,0.715373,0,0
133,0.73849,0,0
134,0.762355,0,0
135,0.74116,0,0
136,0.720555,0,0
137,0.74384,0,0
138,0.72316,0,0
139,0.74653,0,0
140,0.725775,0,0
141,0.705597,0,0
142,0.68598,0,0
143,0.666909,0,0
144,0.68846,0,0
145,0.710708,0,0
146,0.733675,0,0
147,0.757385,0,0
148,0.78186,0,0
149,0.807126,0,0
150,0.784687,0,0
151,0.810045,0,0
152,0.787524,0,0
153,0.765629,0,0
154,0.744344,0,0
155,0.72365,0,0
156,0.703531,0,0
157,0.726266,0,0
158,0.706075,0,0
159,0.686445,0,0
160,0.66736,0,0
161,0.648806,0,0
162,0.630769,0,0
163,0.651152,0,0
164,0.633049,0,0
165,0.653506,0,0
166,0.635338,0,0
167,0.617674,0,0
168,0.600502,0,0
169,0.619908,0,0
170,0.63994,0,0
171,0.622149,0,0
172,0.642254,0,0
173,0.663009,0,0
174,0.644576,0,0
175,0.626656,0,0
176,0.646907,0,0
177,0.667812,0,0
178,0.689393,0,0
179,0.711671,0,0
180,0.734669,0,0
181,0.75841,0,0
182,0.737325,0,0
183,0.716826,0,0
184,0.739991,0,0
185,0.763904,0,0
186,0.788591,0,0
187,0.766666,0,0
188,0.791442,0,0
189,0.769438,0,0
190,0.794303,0,0
191,0.819972,0,0
192,0.797175,0,0
193,0.822936,0,0
194,0.800057,0,0
195,0.825912,0,0
196,0.80295,0,0
197,0.828898,0,0
198,0.805853,0,0
199,0.783449,0,0
200,0.808767,0,0
201,0.786281,0,0
202,0.764422,0,0
203,0.789124,0,0
204,0.814625,0,0
205,0.840951,0,0
206,0.868126,0,0
207,0.896181,0,0
208,0.925141,0,0
209,0.955038,0,0
210,0.985901,0,0
211,0.982239,0,0
212,0.989465,0,0
213,0.97856,0,0
214,0.945551,0,0
215,0.974867,0,0
216,0.996633,0,0
217,0.968925,0,0
218,0.999764,0,0
219,0.96744,0,0
220,0.996147,0,0
221,0.975944,0,0
222,0.948811,0,0
223,0.979472,0,0
224,0.952241,0,0
225,0.983014,0,0
226,0.985219,0,0
227,0.952426,0,0
228,0.918573,0,0
229,0.883626,0,0
230,0.914663,0,0
231,0.87959,0,0
232,0.910739,0,0
233,0.875539,0,0
234,0.839201,0,0
235,0.801689,0,0
236,0.762965,0,0
237,0.797357,0,0
238,0.758492,0,0
239,0.718372,0,0
240,0.754004,0,0
241,0.713738,0,0
242,0.749499,0,0
243,0.784265,0,0
244,0.818064,0,0
245,0.779869,0,0
246,0.813791,0,0
247,0.775458,0,0
248,0.735886,0,0
249,0.695035,0,0
250,0.731315,0,0
251,0.766587,0,0
252,0.800878,0,0
253,0.834216,0,0
254,0.796542,0,0
255,0.757652,0,0
256,0.717505,0,0
257,0.67606,0,0
258,0.633276,0,0
259,0.589109,0,0
260,0.628334,0,0
261,0.584008,0,0
262,0.538249,0,0
263,0.491012,0,0
264,0.532964,0,0
265,0.57375,0,0
266,0.613403,0,0
267,0.568594,0,0
268,0.608389,0,0
269,0.647078,0,0
270,0.603358,0,0
271,0.558224,0,0
272,0.511632,0,0
273,0.463535,0,0
274,0.413883,0,0
275,0.45798,0,0
276,0.408148,0,0
277,0.452404,0,0
278,0.402393,0,0
279,0.446809,0,0
280,0.396617,0,0
281,0.344802,0,0
282,0.291313,0,0
283,0.236096,0,0
284,0.285136,0,0
285,0.332812,0,0
286,0.278935,0,0
287,0.223318,0,0
288,0.165903,0,0
289,0.216894,0,0
290,0.159272,0,0
291,0.210447,0,0
292,0.152617,0,0
293,0.203977,0,0
294,0.145938,0,0
295,0.197484,0,0
296,0.247597,0,0
297,0.296317,0,0
298,0.343682,0,0
299,0.290157,0,0
300,0.234902,0,0
301,0.177862,0,0
302,0.118978,0,0
303,0.171274,0,0
304,0.222115,0,0
305,0.164662,0,0
306,0.215687,0,0
307,0.265294,0,0
308,0.313522,0,0
309,0.259022,0,0
